"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Aciclovir|Concentration [µmol/l]","Organism|ArterialBlood_UmbilicalCord|Plasma|Aciclovir|Concentration [µmol/l]","Organism|VenousBlood_UmbilicalCord|Plasma|Aciclovir|Concentration [µmol/l]"
0,19950,1.06184,1.4637296,1.4609976
0,19953,1.0461164,1.4632198,1.4603124
0,19956,1.0308903,1.4626788,1.4596022
0,19959,1.0161424,1.4621078,1.4588681
0,19962,1.001854,1.461508,1.4581109
0,19965,0.9880072,1.4608803,1.4573313
0,19968,0.974585,1.4602257,1.4565301
0,19971,0.961571,1.4595451,1.455708
0,19974,0.9489496,1.4588395,1.4548658
0,19977,0.9367057,1.4581097,1.4540042
0,19980,0.9248252,1.4573566,1.4531237
0,19983,0.91329426,1.4565809,1.452225
0,19986,0.9020998,1.4557834,1.4513087
0,19989,0.8912293,1.4549649,1.4503754
0,19992,0.8806707,1.454126,1.4494257
0,19995,0.87041265,1.4532675,1.4484601
0,19998,0.86044407,1.45239,1.4474791
0,20001,0.8507545,1.4514941,1.4464833
0,20004,0.84133387,1.4505806,1.445473
0,20007,0.8321725,1.4496499,1.4444488
0,20010,0.82326126,1.4487026,1.4434111
0,20013,0.8145913,1.4477394,1.4423604
0,20016,0.8061541,1.4467605,1.4412972
0,20019,0.79794157,1.4457668,1.4402217
0,20022,0.78994596,1.4447585,1.4391342
0,20025,0.78215986,1.4437362,1.4380355
0,20028,0.77457607,1.4427004,1.4369256
0,20031,0.7671877,1.4416515,1.4358051
0,20034,0.7599883,1.4405898,1.434674
0,20037,0.7529715,1.4395158,1.4335331
0,20040,0.7461312,1.43843,1.4323822
0,20043,0.7394616,1.4373326,1.4312221
0,20046,0.73295724,1.4362241,1.4300528
0,20049,0.7266126,1.4351047,1.4288745
0,20052,0.7204227,1.433975,1.4276878
0,20055,0.7143824,1.4328351,1.4264927
0,20058,0.70848715,1.4316856,1.4252896
0,20061,0.7027322,1.4305264,1.4240788
0,20064,0.6971133,1.4293581,1.4228604
0,20067,0.691626,1.4281809,1.4216347
0,20070,0.68626654,1.426995,1.4204019
0,20073,0.68103075,1.4258009,1.4191623
0,20076,0.675915,1.4245987,1.417916
0,20079,0.67091554,1.4233887,1.4166633
0,20082,0.66602904,1.4221711,1.4154044
0,20085,0.661252,1.4209462,1.4141395
0,20088,0.6565812,1.4197142,1.4128689
0,20091,0.6520136,1.4184754,1.4115925
0,20094,0.6475461,1.4172299,1.4103106
0,20097,0.6431756,1.4159778,1.4090235
0,20100,0.63889885,1.4147197,1.4077312
0,20103,0.6347115,1.4134555,1.406434
0,20106,0.63060915,1.4121853,1.405132
0,20109,0.62658674,1.4109097,1.4038254
0,20112,0.62264043,1.4096284,1.4025142
0,20115,0.61876696,1.4083419,1.4011987
0,20118,0.61496437,1.4070501,1.399879
0,20121,0.6112308,1.4057535,1.398555
0,20124,0.6075645,1.404452,1.3972272
0,20127,0.6039633,1.4031458,1.3958954
0,20130,0.6004252,1.4018351,1.3945599
0,20133,0.59694827,1.40052,1.3932205
0,20136,0.59353095,1.3992006,1.3918778
0,20139,0.59017193,1.397877,1.3905315
0,20142,0.58686996,1.3965493,1.389182
0,20145,0.5836238,1.3952179,1.3878292
0,20148,0.58043236,1.3938826,1.3864732
0,20151,0.57729423,1.3925437,1.3851141
0,20154,0.57420826,1.3912011,1.3837521
0,20157,0.57117337,1.3898551,1.3823873
0,20160,0.5681885,1.3885058,1.3810196
0,20175,0.6148197,1.3817229,1.3742217
0,20190,1.0334834,1.3753467,1.369088
0,20205,1.7761545,1.3713306,1.3691063
0,20220,2.5037673,1.3719977,1.3757786
0,20235,2.9857314,1.3781688,1.3877983
0,20250,3.1742697,1.3888915,1.4026097
0,20265,3.1280117,1.4022676,1.4178056
0,20280,2.9353693,1.4163413,1.4317206
0,20295,2.6734784,1.4296019,1.4434664
0,20310,2.3953147,1.441119,1.4527371
0,20325,2.1312335,1.4504644,1.459583
0,20340,1.8952827,1.4575615,1.4642328
0,20355,1.6915241,1.4625406,1.4669793
0,20370,1.518738,1.4656309,1.4681164
0,20385,1.3734058,1.4670907,1.4679095
0,20400,1.2513756,1.4671698,1.4665858
0,20415,1.1486783,1.466091,1.4643345
0,20430,1.0618527,1.4640458,1.4613109
0,20445,0.9880186,1.4611938,1.457642
0,20460,0.92483544,1.4576676,1.4534318
0,20475,0.870422,1.453576,1.4487658
0,20490,0.82326984,1.4490086,1.4437144
0,20505,0.78216773,1.4440397,1.4383363
0,20520,0.7461385,1.438731,1.4326805
0,20535,0.71438926,1.4331337,1.4267886
0,20550,0.6862729,1.4272912,1.4206953
0,20565,0.66125804,1.4212399,1.4144305
0,20580,0.6389041,1.4150109,1.4080198
0,20595,0.61877334,1.4086306,1.401485
0,20610,0.6004288,1.4021215,1.3948436
0,20625,0.5836289,1.395502,1.3881106
0,20640,0.56819284,1.3887875,1.3812988
0,20655,0.61482406,1.3820024,1.3744986
0,20670,1.0334877,1.3756237,1.3693626
0,20685,1.7761587,1.3716055,1.3693786
0,20700,2.5037713,1.3722702,1.3760486
0,20715,2.9857354,1.3784391,1.388066
0,20730,3.1742733,1.3891594,1.4028752
0,20745,3.1280155,1.4025334,1.4180689
0,20760,2.9353728,1.4166049,1.4319818
0,20775,2.6734817,1.4298633,1.4437253
0,20790,2.395318,1.4413782,1.452994
0,20805,2.1312368,1.4507215,1.4598377
0,20820,1.895286,1.4578165,1.4644854
0,20835,1.6915272,1.4627935,1.4672298
0,20850,1.5187411,1.4658817,1.4683648
0,20865,1.3734088,1.4673394,1.4681559
0,20880,1.2513785,1.4674163,1.4668301
0,20895,1.1486812,1.4663355,1.4645767
0,20910,1.0618554,1.4642882,1.4615512
0,20925,0.9880213,1.4614344,1.4578803
0,20940,0.9248382,1.4579061,1.4536681
0,20955,0.8704246,1.4538125,1.4490001
0,20970,0.82327247,1.4492432,1.4439467
0,20985,0.78217036,1.4442724,1.4385667
0,21000,0.7461411,1.4389616,1.4329091
0,21015,0.71439177,1.4333625,1.4270152
0,21030,0.68627536,1.427518,1.42092
0,21045,0.6612605,1.4214649,1.4146534
0,21060,0.63890654,1.415234,1.4082408
0,21075,0.6187757,1.408852,1.4017042
0,21090,0.6004312,1.402341,1.395061
0,21105,0.5836313,1.3957195,1.3883262
0,21120,0.5681951,1.3890033,1.3815125
0,21135,0.6148263,1.3822163,1.3747106
0,21150,1.0334898,1.3758359,1.3695728
0,21165,1.7761608,1.3718159,1.3695871
0,21180,2.5037735,1.372479,1.3762554
0,21195,2.9857376,1.3786461,1.3882711
0,21210,3.1742756,1.3893647,1.4030786
0,21225,3.1280177,1.402737,1.4182706
0,21240,2.9353747,1.4168067,1.4321817
0,21255,2.6734838,1.4300635,1.4439237
0,21270,2.3953202,1.4415768,1.4531907
0,21285,2.131239,1.4509183,1.4600328
0,21300,1.895288,1.4580116,1.4646788
0,21315,1.6915293,1.4629871,1.4674217
0,21330,1.5187432,1.4660736,1.468555
0,21345,1.3734108,1.4675298,1.4683444
0,21360,1.2513804,1.4676051,1.4670172
0,21375,1.1486831,1.4665228,1.4647622
0,21390,1.0618575,1.464474,1.4617351
0,21405,0.9880233,1.4616185,1.4580628
0,21420,0.9248401,1.4580888,1.4538491
0,21435,0.8704266,1.4539936,1.4491795
0,21450,0.8232744,1.4494227,1.4441247
0,21465,0.78217226,1.4444505,1.4387431
0,21480,0.7461429,1.4391383,1.433084
0,21495,0.7143936,1.4335376,1.4271888
0,21510,0.6862772,1.4276917,1.4210922
0,21525,0.66126233,1.4216372,1.414824
0,21540,0.6389083,1.4154048,1.4084101
0,21555,0.6187776,1.4090214,1.4018719
0,21570,0.600433,1.402509,1.3952274
0,21585,0.58363307,1.3958862,1.3884913
0,21600,0.5681969,1.3891685,1.3816762
0,21615,0.6148281,1.3823801,1.3748729
0,21630,1.0334916,1.3759984,1.3697338
0,21645,1.7761626,1.371977,1.3697467
0,21660,2.5037751,1.3726387,1.3764137
0,21675,2.9857392,1.3788046,1.3884281
0,21690,3.1742773,1.3895218,1.4032342
0,21705,3.1280193,1.4028928,1.418425
0,21720,2.9353766,1.4169613,1.4323349
0,21735,2.6734855,1.4302168,1.4440756
0,21750,2.3953218,1.4417287,1.4533412
0,21765,2.1312406,1.4510691,1.4601821
0,21780,1.8952897,1.4581611,1.4648268
0,21795,1.691531,1.4631354,1.4675684
0,21810,1.5187448,1.4662206,1.4687006
0,21825,1.3734125,1.4676756,1.4684889
0,21840,1.2513821,1.4677497,1.4671603
0,21855,1.1486847,1.4666662,1.4649043
0,21870,1.0618591,1.4646161,1.4618759
0,21885,0.9880249,1.4617594,1.4582024
0,21900,0.9248417,1.4582286,1.4539876
0,21915,0.87042814,1.4541322,1.4493169
0,21930,0.823276,1.4495603,1.4442608
0,21945,0.7821738,1.4445868,1.4388782
0,21960,0.7461445,1.4392735,1.433218
0,21975,0.7143952,1.4336717,1.4273216
0,21990,0.6862788,1.4278247,1.4212239
0,22005,0.6612638,1.421769,1.4149547
0,22020,0.6389099,1.4155356,1.4085397
0,22035,0.6187791,1.409151,1.4020004
0,22050,0.60043454,1.4026376,1.3953549
0,22065,0.58363456,1.3960136,1.3886176
0,22080,0.5681984,1.389295,1.3818015
0,22095,0.6148296,1.3825055,1.3749971
0,22110,1.0334932,1.3761228,1.369857
0,22125,1.7761642,1.3721004,1.3698689
0,22140,2.5037768,1.372761,1.3765348
0,22155,2.9857407,1.3789258,1.3885484
0,22170,3.1742787,1.3896421,1.4033535
0,22185,3.1280208,1.4030122,1.4185432
0,22200,2.935378,1.4170796,1.4324521
0,22215,2.673487,1.4303341,1.4441918
0,22230,2.3953233,1.441845,1.4534565
0,22245,2.131242,1.4511845,1.4602964
0,22260,1.8952911,1.4582756,1.4649402
0,22275,1.6915324,1.4632488,1.4676809
0,22290,1.5187463,1.4663332,1.4688121
0,22305,1.3734138,1.4677871,1.4685994
0,22320,1.2513835,1.4678603,1.46727
0,22335,1.1486862,1.4667759,1.465013
0,22350,1.0618604,1.464725,1.4619838
0,22365,0.98802626,1.4618675,1.4583094
0,22380,0.9248431,1.4583356,1.4540937
0,22395,0.8704295,1.4542384,1.4494221
0,22410,0.82327735,1.4496655,1.4443653
0,22425,0.7821752,1.4446912,1.4389817
0,22440,0.74614584,1.4393771,1.4333206
0,22455,0.71439654,1.4337744,1.4274234
0,22470,0.68628013,1.4279265,1.4213247
0,22485,0.6612652,1.42187,1.4150548
0,22500,0.6389112,1.4156358,1.4086388
0,22515,0.61878043,1.4092504,1.4020989
0,22530,0.60043585,1.4027361,1.3954525
0,22545,0.58363587,1.3961114,1.3887144
0,22560,0.5681997,1.3893919,1.3818976
0,22575,0.6148309,1.3826016,1.3750924
0,22590,1.0334945,1.3762181,1.3699514
0,22605,1.7761654,1.3721949,1.3699625
0,22620,2.503778,1.3728547,1.3766277
0,22635,2.985742,1.3790188,1.3886404
0,22650,3.17428,1.3897344,1.4034448
0,22665,3.128022,1.4031035,1.4186337
0,22680,2.9353793,1.4171702,1.4325418
0,22695,2.6734884,1.430424,1.4442809
0,22710,2.3953245,1.4419342,1.4535449
0,22725,2.1312432,1.4512728,1.460384
0,22740,1.8952924,1.4583633,1.4650271
0,22755,1.6915336,1.4633358,1.467767
0,22770,1.5187474,1.4664195,1.4688976
0,22785,1.3734151,1.4678727,1.4686842
0,22800,1.2513847,1.4679452,1.467354
0,22815,1.1486874,1.46686,1.4650964
0,22830,1.0618616,1.4648083,1.4620664
0,22845,0.98802745,1.4619502,1.4583913
0,22860,0.92484426,1.4584177,1.4541749
0,22875,0.8704307,1.4543197,1.4495027
0,22890,0.82327855,1.4497463,1.4444451
0,22905,0.7821764,1.4447712,1.4390609
0,22920,0.74614704,1.4394563,1.4333992
0,22935,0.7143977,1.433853,1.4275013
0,22950,0.6862813,1.4280046,1.4214021
0,22965,0.6612663,1.4219474,1.4151314
0,22980,0.6389124,1.4157125,1.4087149
0,22995,0.61878157,1.4093264,1.4021742
0,23010,0.600437,1.4028115,1.3955272
0,23025,0.583637,1.3961862,1.3887886
0,23040,0.5682008,1.3894662,1.3819711
0,23055,0.61483204,1.3826753,1.3751653
0,23070,1.0334955,1.3762912,1.3700237
0,23085,1.7761666,1.3722672,1.3700342
0,23100,2.5037792,1.3729266,1.3766989
0,23115,2.985743,1.37909,1.388711
0,23130,3.1742811,1.389805,1.4035147
0,23145,3.1280231,1.4031736,1.4187032
0,23160,2.9353805,1.4172397,1.4326108
0,23175,2.6734893,1.4304929,1.4443492
0,23190,2.3953257,1.4420025,1.4536126
0,23205,2.1312442,1.4513407,1.4604511
0,23220,1.8952935,1.4584304,1.4650937
0,23235,1.6915348,1.4634024,1.467833
0,23250,1.5187485,1.4664855,1.468963
0,23265,1.3734162,1.4679382,1.4687492
0,23280,1.2513858,1.4680102,1.4674184
0,23295,1.1486884,1.4669245,1.4651603
0,23310,1.0618627,1.4648724,1.4621298
0,23325,0.9880285,1.4620136,1.4584541
0,23340,0.92484534,1.4584805,1.4542372
0,23355,0.8704318,1.4543821,1.4495645
0,23370,0.82327956,1.449808,1.4445064
0,23385,0.7821774,1.4448326,1.4391217
0,23400,0.74614805,1.4395171,1.4334595
0,23415,0.71439874,1.4339134,1.427561
0,23430,0.68628234,1.4280645,1.4214613
0,23445,0.6612674,1.4220067,1.4151902
0,23460,0.6389134,1.4157714,1.4087732
0,23475,0.6187826,1.4093848,1.402232
0,23490,0.600438,1.4028695,1.3955846
0,23505,0.583638,1.3962436,1.3888454
0,23520,0.5682019,1.389523,1.3820275
0,23535,0.61483306,1.3827318,1.3752213
0,23550,1.0334966,1.3763471,1.3700793
0,23565,1.7761675,1.3723228,1.3700893
0,23580,2.5037801,1.3729817,1.3767534
0,23595,2.9857442,1.3791447,1.3887651
0,23610,3.174282,1.3898591,1.4035684
0,23625,3.128024,1.4032273,1.4187564
0,23640,2.9353814,1.417293,1.4326634
0,23655,2.6734903,1.4305457,1.4444015
0,23670,2.3953266,1.442055,1.4536644
0,23685,2.1312454,1.4513927,1.4605026
0,23700,1.8952944,1.458482,1.4651448
0,23715,1.6915357,1.4634535,1.4678837
0,23730,1.5187495,1.4665362,1.4690133
0,23745,1.3734171,1.4679885,1.468799
0,23760,1.2513868,1.46806,1.4674679
0,23775,1.1486894,1.466974,1.4652092
0,23790,1.0618637,1.4649214,1.4621783
0,23805,0.9880295,1.4620622,1.4585023
0,23820,0.9248463,1.4585288,1.454285
0,23835,0.87043273,1.45443,1.4496119
0,23850,0.8232805,1.4498554,1.4445534
0,23865,0.78217834,1.4448797,1.4391683
0,23880,0.746149,1.4395639,1.4335058
0,23895,0.7143997,1.4339597,1.4276069
0,23910,0.6862833,1.4281104,1.4215069
0,23925,0.6612683,1.4220523,1.4152354
0,23940,0.63891435,1.4158165,1.408818
0,23955,0.61878353,1.4094296,1.4022765
0,23970,0.60043895,1.4029138,1.3956286
0,23985,0.58363897,1.3962877,1.3888891
0,24000,0.5682028,1.3895667,1.3820708
0,24015,0.61483395,1.3827751,1.3752642
0,24030,1.0334975,1.3763901,1.3701218
0,24045,1.7761685,1.3723655,1.3701315
0,24060,2.503781,1.3730239,1.3767953
0,24075,2.985745,1.3791865,1.3888066
0,24090,3.174283,1.3899007,1.4036096
0,24105,3.128025,1.4032685,1.4187973
0,24120,2.9353824,1.4173338,1.432704
0,24135,2.6734912,1.4305862,1.4444417
0,24150,2.3953276,1.4420952,1.4537044
0,24165,2.131246,1.4514325,1.4605422
0,24180,1.8952954,1.4585215,1.465184
0,24195,1.6915365,1.4634928,1.4679226
0,24210,1.5187504,1.4665751,1.4690518
0,24225,1.373418,1.4680271,1.4688371
0,24240,1.2513877,1.4680983,1.4675058
0,24255,1.1486902,1.4670119,1.4652468
0,24270,1.0618646,1.464959,1.4622157
0,24285,0.9880304,1.4620996,1.4585394
0,24300,0.9248472,1.4585658,1.4543217
0,24315,0.8704336,1.4544667,1.4496483
0,24330,0.8232814,1.4498919,1.4445895
0,24345,0.78217924,1.4449158,1.4392042
0,24360,0.7461499,1.4395998,1.4335413
0,24375,0.7144006,1.4339952,1.4276421
0,24390,0.6862841,1.4281455,1.4215418
0,24405,0.6612692,1.4220872,1.41527
0,24420,0.6389152,1.4158512,1.4088523
0,24435,0.61878437,1.409464,1.4023105
0,24450,0.6004398,1.4029479,1.3956624
0,24465,0.5836398,1.3963215,1.3889226
0,24480,0.5682036,1.3896003,1.382104
0,24495,0.61483485,1.3828083,1.3752972
0,24510,1.0334983,1.376423,1.3701545
0,24525,1.7761693,1.3723981,1.3701639
0,24540,2.5037818,1.3730564,1.3768275
0,24555,2.985746,1.3792187,1.3888385
0,24570,3.1742837,1.3899326,1.4036412
0,24585,3.1280258,1.4033002,1.4188286
0,24600,2.935383,1.4173653,1.4327351
0,24615,2.6734922,1.4306175,1.4444726
0,24630,2.3953283,1.4421262,1.4537349
0,24645,2.131247,1.4514631,1.4605725
0,24660,1.8952962,1.4585519,1.4652141
0,24675,1.6915374,1.4635229,1.4679525
0,24690,1.5187513,1.4666051,1.4690815
0,24705,1.3734188,1.4680568,1.4688666
0,24720,1.2513884,1.4681277,1.4675349
0,24735,1.148691,1.4670411,1.4652758
0,24750,1.0618653,1.464988,1.4622444
0,24765,0.98803115,1.4621283,1.4585677
0,24780,0.92484796,1.4585942,1.45435
0,24795,0.8704344,1.454495,1.4496763
0,24810,0.8232822,1.4499199,1.4446173
0,24825,0.78218,1.4449435,1.4392316
0,24840,0.7461507,1.4396273,1.4335686
0,24855,0.71440136,1.4340225,1.4276692
0,24870,0.68628496,1.4281727,1.4215686
0,24885,0.66126996,1.4221141,1.4152967
0,24900,0.63891596,1.4158778,1.4088788
0,24915,0.61878514,1.4094905,1.4023367
0,24930,0.60044056,1.4029741,1.3956884
0,24945,0.5836406,1.3963475,1.3889484
0,24960,0.5682044,1.389626,1.3821295
0,24975,0.6148356,1.382834,1.3753225
0,24990,1.0334991,1.3764484,1.3701797
0,25005,1.7761701,1.3724234,1.3701888
0,25020,2.5037825,1.3730813,1.3768523
0,25035,2.9857466,1.3792435,1.3888631
0,25050,3.1742847,1.3899572,1.4036655
0,25065,3.1280267,1.4033246,1.4188528
0,25080,2.9353838,1.4173894,1.432759
0,25095,2.673493,1.4306414,1.4444963
0,25110,2.395329,1.4421499,1.4537585
0,25125,2.1312478,1.4514867,1.4605958
0,25140,1.8952969,1.4585754,1.4652373
0,25155,1.6915381,1.4635462,1.4679755
0,25170,1.518752,1.4666281,1.4691043
0,25185,1.3734195,1.4680796,1.4688892
0,25200,1.2513893,1.4681504,1.4675574
0,25215,1.1486918,1.4670635,1.465298
0,25230,1.0618662,1.4650103,1.4622664
0,25245,0.9880319,1.4621503,1.4585897
0,25260,0.92484874,1.4586161,1.4543717
0,25275,0.8704352,1.4545166,1.4496979
0,25290,0.82328296,1.4499415,1.4446386
0,25305,0.7821808,1.4449649,1.4392529
0,25320,0.74615145,1.4396485,1.4335896
0,25335,0.71440214,1.4340436,1.42769
0,25350,0.6862857,1.4281936,1.4215893
0,25365,0.66127074,1.4221348,1.4153172
0,25380,0.63891673,1.4158984,1.4088991
0,25395,0.6187859,1.4095109,1.402357
0,25410,0.60044134,1.4029944,1.3957084
0,25425,0.58364135,1.3963675,1.3889682
0,25440,0.5682052,1.3896459,1.3821493
0,25455,0.61483634,1.3828536,1.375342
0,25470,1.0334998,1.376468,1.3701991
0,25485,1.7761708,1.3724427,1.3702081
0,25500,2.5037835,1.3731006,1.3768713
0,25515,2.9857473,1.3792626,1.3888819
0,25530,3.1742854,1.3899761,1.4036844
0,25545,3.1280274,1.4033433,1.4188714
0,25560,2.9353845,1.4174081,1.4327775
0,25575,2.6734936,1.4306599,1.4445146
0,25590,2.3953297,1.4421682,1.4537766
0,25605,2.1312485,1.451505,1.460614
0,25620,1.8952976,1.4585934,1.4652551
0,25635,1.6915389,1.463564,1.4679931
0,25650,1.5187527,1.4666458,1.4691219
0,25665,1.3734202,1.4680972,1.4689066
0,25680,1.25139,1.4681679,1.4675747
0,25695,1.1486925,1.4670808,1.4653152
0,25710,1.0618669,1.4650275,1.4622835
0,25725,0.98803264,1.4621674,1.4586066
0,25740,0.92484945,1.4586331,1.4543884
0,25755,0.8704359,1.4545335,1.4497144
0,25770,0.8232837,1.4499581,1.4446552
0,25785,0.7821815,1.4449815,1.4392692
0,25800,0.74615216,1.4396648,1.4336058
0,25815,0.7144028,1.4340599,1.4277061
0,25830,0.6862864,1.4282097,1.4216052
0,25845,0.66127145,1.4221507,1.415333
0,25860,0.63891745,1.4159142,1.4089148
0,25875,0.61878663,1.4095265,1.4023725
0,25890,0.60044205,1.40301,1.3957239
0,25905,0.58364207,1.396383,1.3889836
0,25920,0.5682059,1.3896613,1.3821645
0,25935,0.61483705,1.3828689,1.3753572
0,25950,1.0335006,1.3764831,1.370214
0,25965,1.7761716,1.3724577,1.3702229
0,25980,2.503784,1.3731154,1.376886
0,25995,2.985748,1.3792773,1.3888966
0,26010,3.1742861,1.3899908,1.4036988
0,26025,3.1280282,1.4033579,1.4188857
0,26040,2.9353852,1.4174224,1.4327918
0,26055,2.6734943,1.4306742,1.4445287
0,26070,2.3953304,1.4421824,1.4537907
0,26085,2.1312492,1.4515189,1.4606278
0,26100,1.8952984,1.4586073,1.465269
0,26115,1.6915395,1.4635779,1.4680068
0,26130,1.5187534,1.4666595,1.4691355
0,26145,1.373421,1.4681108,1.4689201
0,26160,1.2513907,1.4681814,1.4675881
0,26175,1.1486932,1.4670943,1.4653285
0,26190,1.0618676,1.4650407,1.4622966
0,26205,0.9880333,1.4621805,1.4586196
0,26220,0.92485017,1.4586462,1.4544014
0,26235,0.87043655,1.4545463,1.4497273
0,26250,0.8232843,1.449971,1.4446679
0,26265,0.78218216,1.4449942,1.4392818
0,26280,0.7461528,1.4396775,1.4336183
0,26295,0.7144035,1.4340724,1.4277186
0,26310,0.68628705,1.4282221,1.4216176
0,26325,0.6612721,1.4221631,1.4153452
0,26340,0.6389181,1.4159265,1.408927
0,26355,0.6187873,1.4095386,1.4023845
0,26370,0.6004427,1.403022,1.3957359
0,26385,0.5836427,1.396395,1.3889954
0,26400,0.56820655,1.3896731,1.3821763
0,26415,0.6148377,1.3828807,1.3753688
0,26430,1.0335013,1.3764948,1.3702255
0,26445,1.7761722,1.3724693,1.3702345
0,26460,2.5037847,1.373127,1.3768975
0,26475,2.9857488,1.3792888,1.3889079
0,26490,3.1742866,1.3900021,1.4037101
0,26505,3.1280286,1.4033691,1.4188969
0,26520,2.935386,1.4174336,1.4328029
0,26535,2.673495,1.4306852,1.4445397
0,26550,2.3953311,1.4421934,1.4538015
0,26565,2.13125,1.4515299,1.4606386
0,26580,1.895299,1.458618,1.4652797
0,26595,1.6915402,1.4635885,1.4680175
0,26610,1.518754,1.4666702,1.469146
0,26625,1.3734217,1.4681213,1.4689306
0,26640,1.2513913,1.4681919,1.4675984
0,26655,1.1486939,1.4671047,1.4653387
0,26670,1.0618682,1.4650509,1.4623069
0,26685,0.98803395,1.4621907,1.4586297
0,26700,0.9248508,1.4586563,1.4544114
0,26715,0.8704372,1.4545565,1.4497372
0,26730,0.823285,1.449981,1.4446777
0,26745,0.7821828,1.4450041,1.4392917
0,26760,0.7461535,1.4396873,1.4336281
0,26775,0.71440417,1.4340822,1.4277283
0,26790,0.6862877,1.4282317,1.4216272
0,26805,0.66127276,1.4221727,1.4153547
0,26820,0.63891876,1.415936,1.4089364
0,26835,0.61878794,1.4095482,1.4023939
0,26850,0.60044336,1.4030313,1.3957452
0,26865,0.5836434,1.3964043,1.3890047
0,26880,0.5682072,1.3896824,1.3821855
0,26895,0.61483836,1.3828899,1.3753779
0,26910,1.0335019,1.3765038,1.3702346
0,26925,1.7761729,1.3724784,1.3702433
0,26940,2.5037854,1.3731359,1.3769063
0,26955,2.9857495,1.3792976,1.3889167
0,26970,3.1742873,1.3900108,1.4037188
0,26985,3.1280293,1.4033778,1.4189055
0,27000,2.9353867,1.4174422,1.4328115
0,27015,2.6734955,1.4306937,1.4445482
0,27030,2.3953319,1.4422019,1.45381
0,27045,2.1312504,1.4515383,1.460647
0,27060,1.8952997,1.4586265,1.4652879
0,27075,1.6915408,1.4635968,1.4680258
0,27090,1.5187547,1.4666784,1.4691542
0,27105,1.3734223,1.4681295,1.4689387
0,27120,1.251392,1.4682,1.4676065
0,27135,1.1486945,1.4671127,1.4653467
0,27150,1.0618688,1.465059,1.4623147
0,27165,0.9880346,1.4621987,1.4586376
0,27180,0.9248514,1.4586642,1.4544193
0,27195,0.87043786,1.4545642,1.4497449
0,27210,0.82328564,1.4499887,1.4446855
0,27225,0.78218347,1.4450117,1.4392993
0,27240,0.7461541,1.439695,1.4336356
0,27255,0.71440476,1.4340898,1.4277358
0,27270,0.68628836,1.4282393,1.4216347
0,27285,0.66127336,1.4221802,1.4153621
0,27300,0.6389194,1.4159434,1.4089438
0,27315,0.6187886,1.4095554,1.4024012
0,27330,0.600444,1.4030387,1.3957523
0,27345,0.583644,1.3964115,1.3890119
0,27360,0.5682078,1.3896896,1.3821925
0,27375,0.614839,1.3828969,1.3753849
0,27390,1.0335025,1.376511,1.3702416
0,27405,1.7761735,1.3724854,1.3702503
0,27420,2.503786,1.3731428,1.3769132
0,27435,2.98575,1.3793045,1.3889235
0,27450,3.174288,1.3900177,1.4037256
0,27465,3.12803,1.4033846,1.4189123
0,27480,2.9353871,1.417449,1.4328182
0,27495,2.6734962,1.4307005,1.4445549
0,27510,2.3953323,1.4422085,1.4538167
0,27525,2.131251,1.4515449,1.4606535
0,27540,1.8953003,1.4586331,1.4652945
0,27555,1.6915416,1.4636034,1.4680322
0,27570,1.5187553,1.4666848,1.4691606
0,27585,1.3734229,1.468136,1.468945
0,27600,1.2513926,1.4682063,1.4676129
0,27615,1.1486951,1.467119,1.465353
0,27630,1.0618695,1.4650652,1.462321
0,27645,0.98803526,1.4622049,1.4586438
0,27660,0.9248521,1.4586704,1.4544253
0,27675,0.87043846,1.4545704,1.449751
0,27690,0.82328624,1.4499948,1.4446915
0,27705,0.78218406,1.4450178,1.4393053
0,27720,0.7461547,1.439701,1.4336416
0,27735,0.7144054,1.4340956,1.4277416
0,27750,0.68628895,1.4282452,1.4216405
0,27765,0.661274,1.422186,1.415368
0,27780,0.63892,1.4159492,1.4089495
0,27795,0.6187892,1.4095613,1.4024069
0,27810,0.6004446,1.4030445,1.395758
0,27825,0.5836446,1.3964173,1.3890175
0,27840,0.56820846,1.3896952,1.3821981
0,27855,0.6148396,1.3829025,1.3753905
0,27870,1.0335032,1.3765165,1.3702471
0,27885,1.7761741,1.3724909,1.3702558
0,27900,2.5037866,1.3731483,1.3769186
0,27915,2.9857507,1.37931,1.3889289
0,27930,3.1742885,1.3900231,1.403731
0,27945,3.1280305,1.4033899,1.4189175
0,27960,2.9353878,1.4174544,1.4328234
0,27975,2.673497,1.4307058,1.44456
0,27990,2.395333,1.4422138,1.4538218
0,28005,2.1312518,1.4515501,1.4606587
0,28020,1.8953009,1.4586382,1.4652996
0,28035,1.6915421,1.4636085,1.4680372
0,28050,1.5187559,1.46669,1.4691657
0,28065,1.3734235,1.468141,1.46895
0,28080,1.2513932,1.4682113,1.4676178
0,28095,1.1486957,1.467124,1.4653579
0,28110,1.0618701,1.4650701,1.4623259
0,28125,0.98803586,1.4622098,1.4586487
0,28140,0.92485267,1.4586751,1.4544301
0,28155,0.87043905,1.4545752,1.4497558
0,28170,0.8232869,1.4499996,1.4446962
0,28185,0.78218466,1.4450226,1.4393101
0,28200,0.7461553,1.4397056,1.4336462
0,28215,0.714406,1.4341004,1.4277463
0,28230,0.68628955,1.4282498,1.4216452
0,28245,0.6612746,1.4221907,1.4153725
0,28260,0.6389206,1.4159538,1.408954
